mean_SCL,nsSCR,TVSymp,LF,valence,arousal,class
27.55504755,28.4,0.222833515,0.000291374,5.133353079,4.650966836,0
27.51915081,26.4,0.216610185,0.000291374,5.204898364,4.632227966,0
27.48372924,25.8,0.215012019,0.000291374,5.070522114,4.666803692,0
27.44833169,27.4,0.221677544,0.000291374,4.897450343,4.785844862,0
27.41378585,27.4,0.228422481,0.000291374,4.855798627,4.882104994,0
27.38208652,27.6,0.240970476,0.000291374,4.932090498,4.978707225,0
27.3550638,31.2,0.261617159,0.000291374,4.936821799,4.994931476,0
27.3329765,32.2,0.27940121,0.000291374,4.804778821,4.588213476,0
27.31437554,32,0.292083399,0.000291374,4.805532393,4.585275776,0
27.2962483,33,0.307080827,0.000291374,4.808548975,4.582337953,0
27.27573871,37,0.319214833,0.000291374,4.809528663,4.578051213,0
27.25196416,41,0.323135614,0.000291374,4.809614073,4.580078741,0
27.22619179,44.6,0.330010486,0.000291374,4.810299097,4.594890639,0
27.20168759,45,0.339818174,0.000291374,4.810460063,4.611566728,0
27.18191677,43.6,0.367446411,0.000291374,4.810489027,4.614275616,0
27.16864304,42,0.413000252,0.000291374,4.835004211,4.833586715,0
26.06047288,15.6,0.207573409,0.000291374,4.835004139,4.833677485,0
25.99928764,11.6,0.178087082,0.000291374,4.835004149,4.836740109,0
25.93472326,9,0.160585281,0.000291374,4.835003982,4.8464925,0
25.8665963,8.8,0.144228825,0.000291374,4.834521238,4.857177216,0
25.79544852,9.2,0.133723214,0.000291374,4.833470423,4.868378471,0
25.7224992,9.4,0.127791756,0.000291374,4.832259548,4.87973213,0
25.64907602,9.4,0.124583467,0.000291374,4.830890768,4.891171162,0
25.57601393,9.4,0.123118937,0.000291374,4.829491199,4.900442333,0
25.50359682,9.4,0.120816375,0.000291374,4.827288636,4.912476692,0
25.43158423,9,0.119390453,0.000291374,4.82252091,4.925517428,0
25.35952938,9,0.11921795,0.000291374,4.819291684,4.940262203,0
25.28711517,9,0.119895554,0.000291374,4.81695709,4.955694549,0
25.21418676,9,0.119871637,0.000291374,4.814554179,4.972552709,0
25.14074599,9,0.120224768,0.000291374,4.811822963,4.993140934,0
25.06688478,9,0.120890882,0.000291374,4.808787948,5.015399623,0
24.99271467,9,0.121092884,0.000291374,4.805690542,5.038464734,0
24.91836009,8.8,0.119658509,0.000291374,4.802550874,5.061945212,0
24.84393396,8.4,0.115938952,0.000291374,4.799411208,5.086009028,0
24.76924777,8.4,0.112033573,0.000291374,4.796271543,5.11134569,0
24.6935053,8.4,0.105982042,0.000291374,4.793131877,5.137089466,0
24.61527288,7.8,0.093139293,0.000291374,4.7899922,5.165951227,0
24.53255177,4,0.075667903,0.000291374,4.787729635,5.203986659,0
24.44364036,1,0.060774434,0.000291374,4.786717507,5.243963677,0
24.34804486,1,0.050503618,0.000291374,4.785711198,5.283974314,0
24.24656778,0.6,0.041862869,0.000291374,4.784704897,5.32310149,0
24.14122504,0.6,0.037158594,0.000291374,4.783698556,5.355900515,0
24.03425921,0.6,0.034448791,0.000291374,4.782333156,5.373200909,0
23.92709708,0.6,0.034711064,0.000291374,4.782512781,5.366258507,0
23.82024855,0.2,0.03686439,0.000291374,4.783563666,5.35502709,0
23.71336795,0,0.039442205,0.000291374,4.793491329,4.894803499,0
23.60598563,0,0.040924265,0.000291374,4.793491329,4.8948035,0
23.49828071,0,0.045943006,0.000291374,4.793491329,4.8948035,0
23.391156,3,0.057753546,0.000291374,4.793491329,4.8948035,0
23.28617136,7,0.068120294,0.000291374,4.793491329,4.894803495,0
23.18474847,8.8,0.072548684,0.000291374,4.793491329,4.894803568,0
23.08733088,9,0.075593613,0.000291374,4.793491332,4.892755678,0
22.99330252,9,0.079428678,0.000291374,4.793491398,4.892761117,0
22.90106438,9,0.081357874,0.000291374,4.794451591,4.892762912,0
22.80894901,9,0.081499832,0.000291374,4.796348747,4.886748489,0
22.71618639,9.4,0.081696744,0.000291374,4.803952981,4.857988701,0
21.42811009,14.2,0.178588919,0.000291374,4.804937516,4.854738943,0
21.40504163,15.2,0.200585738,0.000291374,4.804937388,4.854738986,0
21.38654687,19.2,0.227808771,0.000291374,4.804938963,4.854738768,0
21.3734296,21.4,0.246172643,0.000291374,4.813534409,4.848401754,0
21.36568624,21.8,0.25646821,0.000291374,4.83015682,4.836661279,0
21.36250573,21.4,0.262011705,0.000291374,4.830157786,4.836542389,0
21.36226871,20.8,0.263087345,0.000291374,4.830157796,4.835698316,0
21.36254653,21,0.265698422,0.000291374,4.830157285,4.834335891,0
21.36010118,20.6,0.266757187,0.000291374,4.830254311,4.831424867,0
21.35101778,20.6,0.260110425,0.000291374,4.830254396,4.831426592,0
21.33228397,20.6,0.24943004,0.000291374,4.830254395,4.830308727,0
21.30345797,20.6,0.244105453,0.000291374,4.830254395,4.830254099,0
21.2668306,21.6,0.241482996,0.000291374,4.830254395,4.831708159,0
21.22713208,21.6,0.237393643,0.000291374,4.79799212,5.008133761,0
21.18803794,21.6,0.234767301,0.000291374,4.794731698,5.023216204,0
21.14847838,23.4,0.236647347,0.000291374,4.791471276,5.040319143,0
21.10228011,27.4,0.240116568,0.000291374,4.788210842,5.05742629,0
21.03887065,31.4,0.251639062,0.000291374,4.784922856,5.074533485,0
20.95167523,35.4,0.275459858,0.000291374,4.781622186,5.091965669,0
20.84698558,39.4,0.302043166,0.000291374,4.778321502,5.112024803,0
20.74482079,41.2,0.345997166,0.000291374,4.774974541,5.134700313,0
20.6777088,40.8,0.413506608,0.000291374,4.771593371,5.161024189,0
20.67615979,42.8,0.463657034,0.000291374,4.768212193,5.190219854,0
20.75332325,45.8,0.476065879,0.000291374,4.76483101,5.22291683,0
27.73851345,43.6,1.484479644,0.000291374,4.761392081,5.256839691,0
27.83094144,47,1.464817927,0.000291374,4.75765517,5.291094288,0
27.90609431,50.2,1.42040273,0.000291374,4.753631378,5.325348345,0
27.98209446,50.2,1.371298587,0.000291374,4.749401684,5.361183046,0
28.06510963,47.2,1.358460127,0.000291374,4.747901623,5.387115393,0
28.14997396,46.4,1.382372522,0.000291374,4.746734274,5.410925832,0
28.22759161,50.2,1.424717558,0.000291374,4.745488514,5.435649422,0
28.29275649,52.4,1.404245418,0.000291374,4.743655774,5.467425168,0
28.34491136,49,1.289459283,0.000291374,4.741154406,5.505160911,0
28.38794393,45,1.169485755,0.000291374,4.738458004,5.543852862,0
28.42775615,41.6,1.118231455,0.000291374,4.735438693,5.587298934,0
28.46969694,40,1.15278016,0.000291374,4.730389702,5.641975292,0
28.51831295,42.6,1.226184945,0.000291374,4.725076409,5.698905135,0
28.57733022,42.6,1.289455469,0.000291374,4.719763131,5.753706074,0
28.64943561,40.8,1.280219916,0.000291374,4.714449851,5.807849815,0
28.73604591,38.4,1.298371756,0.000291374,4.709136571,5.860911315,0
28.83728545,41.8,1.358375451,0.000291374,4.703823304,5.914631674,0
28.952146,44.8,1.363764382,0.000291374,4.698537588,5.96897475,0
29.08039325,44.8,1.318073088,0.000291374,4.693264558,6.023005539,0
29.22458041,45,1.315712699,0.000291374,4.687991676,6.07445944,0
29.39024369,44.2,1.389602574,0.000291374,4.682209296,6.129446401,0
29.58550925,46.4,1.502646428,0.000291374,4.675433229,6.184829845,0
29.81640797,50.4,1.61216534,0.000291374,4.710523814,4.891144172,0
30.08192685,50.8,1.704212863,0.000291374,4.713814932,4.872555852,0
30.37352867,53.2,1.74827608,0.000291374,4.713815505,4.875696981,0
30.67576138,49.6,1.724050707,0.000291374,4.713815477,4.878408771,0
30.97352299,48.4,1.740526648,0.000291374,4.713815477,4.880422806,0
31.25973476,45.8,1.786822959,0.000291374,4.713815477,4.883792886,0
31.53608607,45.8,1.779594876,0.000291374,4.713815477,4.887180426,0
31.81238313,49.4,1.732982214,0.000291374,4.713815477,4.887246725,0
32.09878515,49.6,1.664168307,0.000291374,4.713815477,4.889220492,0
32.39760423,50.4,1.633294802,0.000291374,4.713815477,4.891276409,0
32.70250926,53,1.653051158,0.000291374,4.713815477,4.891275783,0
32.57020797,43,0.555496152,0.000291374,4.713815481,4.89127574,0
32.35631002,43,0.546598825,0.000291374,4.713815807,4.891277807,0
32.16250702,40.2,0.554054751,0.000291374,4.713500407,4.893192328,0
31.99137344,39.4,0.600262137,0.000291374,4.713707305,4.893917969,0
31.83978326,39.2,0.621020993,0.000291374,4.775557719,4.884319236,0
31.70208491,37.4,0.624193044,0.000291374,4.927432904,4.871844102,0
31.57345463,37.8,0.640717148,0.000291374,4.829917848,4.86108315,0
31.45022202,37.8,0.64411692,0.000291374,4.82993815,4.861727343,0
31.32987374,34.6,0.625492493,0.000291374,4.829938823,4.862047801,0
31.21109816,31.8,0.614966157,0.000291374,4.829938819,4.861816964,0
31.09383244,32.6,0.616735638,0.000291374,4.829938818,4.861036908,0
30.97926706,32.8,0.6097641,0.000291374,4.829938818,4.862400127,0
30.86972991,29.6,0.601337853,0.000291374,4.829938818,4.864807401,0
30.76730371,31.4,0.625706241,0.000291374,5.019716319066666,4.946584684873333,0
30.67236581,34.2,0.639988002,0.000291374,5.202933070833334,4.893663064,0
30.58344643,34.2,0.627231755,0.000291374,5.201789089266666,4.904098763813334,0
30.49736632,31.8,0.614660973,0.000291374,5.070214014446666,4.964132387453333,0
30.41087788,28,0.610978547,0.000291374,4.854223433613333,5.150004587853333,0
30.32239846,26.6,0.67368093,0.000291374,4.924690672893333,5.0975094457533325,0
30.23217866,26.4,0.723907842,0.000291374,4.929033840973333,5.105815897099999,0
30.14215814,26.6,0.77159013,0.000291374,4.937951843566666,5.102474944,0
30.05424705,26,0.869217085,0.000291374,4.914260178,5.088576940486666,0
29.96851084,22,1.061627725,0.000291374,4.906509879753333,4.883483268993333,0
29.88299404,21.4,1.616581932,0.000291374,4.901584246066666,4.892860899633333,0
27.43200455,53,2.483348533,0.000559141,7.252317219,4.166592939,4
28.0851034,54,2.097443836,0.000559141,7.366677135,4.172595605,4
28.61187231,50.4,1.525357964,0.000559141,7.479782421,4.176526063,4
28.94755683,46.8,1.282905817,0.000559141,7.577974357,4.193154371,4
29.0901863,43.4,1.111033303,0.000559141,7.626948712,4.232634644,4
29.09714086,43.4,1.026520593,0.000559141,7.656423669,4.289371037,4
29.04422844,43.4,0.982408739,0.000559141,7.670419767,4.329887976,4
28.98246171,40.6,0.911905037,0.000559141,7.681475779,4.369153551,4
28.93386219,40.6,0.891027156,0.000559141,7.67417141,4.399489917,4
28.89281257,38.8,0.882692168,0.000559141,7.662409357,4.419735233,4
28.84217737,38.8,0.836037925,0.000559141,7.649376382,4.435684921,4
28.77032957,37.6,0.735828216,0.000559141,7.633832444,4.447513987,4
28.67280345,36,0.615531338,0.000559141,7.615184312,4.44776276,4
28.55200988,32.8,0.499065412,0.000559141,7.598852435,4.459266433,4
28.41384228,28.8,0.42452332,0.000559141,7.585949044,4.472870966,4
28.26409178,27.6,0.381129324,0.000559141,7.577858491,4.495582984,4
28.10809925,27.6,0.355393119,0.000559141,7.565390349,4.524606985,0
27.64234968,48,0.780531289,0.000559141,4.849925192,4.829170575,0
27.74852191,47,0.795470489,0.000559141,4.830253693,4.830375024,0
27.85627352,50,0.803743058,0.000559141,4.830254333,4.83025445,0
27.96174567,52.4,0.808323038,0.000559141,4.830254398,4.830254394,0
28.06036913,54.2,0.806184873,0.000559141,4.830254395,4.830254395,0
28.14753941,52.6,0.803239847,0.000559141,4.830254395,4.830254395,0
28.21932996,53,0.799688846,0.000559141,4.830254395,4.830254395,0
28.27256135,55,0.773805383,0.000559141,4.830254395,4.830254395,0
28.30488165,51,0.735894021,0.000559141,4.830254395,4.830254395,0
28.31572442,47.8,0.692899285,0.000559141,4.830254395,4.830254395,0
28.30732053,48,0.671349021,0.000559141,4.830254395,4.830254395,0
28.28479637,52,0.670280845,0.000559141,4.830254395,4.830254395,0
28.25601869,56,0.692332479,0.000559141,4.830254395,4.830254395,0
28.22974434,58.6,0.720458633,0.000559141,4.830254395,4.830254395,0
28.21366617,54.8,0.798209856,0.000559141,4.830254395,4.830254395,0
28.21422326,52.6,0.940022001,0.000559141,4.830254395,4.830254395,0
28.23652068,53,1.086096816,0.000559141,4.830254395,4.830254395,0
28.28337219,57,1.181965284,0.000559141,4.830254395,4.830254395,0
28.35428914,57.6,1.216298628,0.000559141,4.830254395,4.830254395,0
28.44538238,54.2,1.259445692,0.000559141,4.830254395,4.830254395,0
28.54959892,53.8,1.323216907,0.000559141,4.830254395,4.830254395,0
28.65954377,52.4,1.382011839,0.000559141,4.830254395,4.830254395,0
28.77046031,49,1.40630886,0.000559141,4.830254395,4.830254395,0
28.88051967,46.8,1.425704418,0.000559141,4.830254395,4.830254395,0
29.63137274,14,0.379633528,0.000559141,5.145245958,4.89442506,0
29.47134106,14,0.359294254,0.000559141,5.217409142,4.911018731,0
29.30960044,13.8,0.360946784,0.000559141,5.29761083,4.93861961,0
29.15178972,14,0.392594147,0.000559141,5.375698645,4.96490021,0
29.00530958,17.2,0.451973083,0.000559141,5.450895858,4.998903205,0
28.87616557,17.8,0.505696715,0.000559141,5.528714791,5.037981744,0
28.76563342,21,0.532408124,0.000559141,5.608091992,5.072858939,0
28.66993547,21.2,0.531971767,0.000559141,5.687907116,5.107677037,0
28.5805876,19.6,0.505271657,0.000559141,5.76792834,5.14249512,0
28.48853565,15.6,0.463761956,0.000559141,5.847949358,5.177313291,0
28.38852438,15.2,0.430780585,0.000559141,5.927774213,5.212063122,0
28.27952156,17.6,0.41554667,0.000559141,5.983327819,5.243440438,0
28.16450355,19.8,0.404287792,0.000559141,6.034695766,5.272264719,0
28.04789952,19.8,0.395513886,0.000559141,6.086216376,5.298742937,0
27.93289201,19.8,0.392565993,0.000559141,6.138234521,5.32084027,0
27.82115483,20.2,0.391423639,0.000559141,6.188089226,5.349199509,0
27.71291383,23.4,0.393201909,0.000559141,6.235665406,5.378074897,0
27.60767049,22.4,0.398017514,0.000559141,6.261836153,5.412472047,0
27.50496617,22.6,0.400889713,0.000559141,6.305316389,5.460979439,0
27.40445639,22.6,0.400387328,0.000559141,6.360096111,5.511950816,1
27.30591206,22.6,0.400278655,0.000559141,6.409182516,5.569888056,1
27.20923544,22.6,0.400222537,0.000559141,6.456977848,5.644500019,1
27.11447681,22.8,0.396162787,0.000559141,6.492607485,5.724673353,1
27.02183617,22.8,0.390672002,0.000559141,6.498360788,5.811709223,1
26.93158808,23.8,0.383281513,0.000559141,6.500872317,5.886727517,1
26.84318621,23.8,0.370385787,0.000559141,6.47317116,5.950861454,1
26.75431749,23.8,0.357108317,0.000559141,6.410187463,6.005800784,1
26.66081036,23.6,0.328520761,0.000559141,6.305817902,6.071946091,1
26.55693488,21.8,0.282583884,0.000559141,6.18652709,6.138802932,1
26.43898047,21.8,0.23975081,0.000559141,6.063120961,6.178923037,1
26.30903487,20.2,0.217028759,0.000559141,5.94668552,6.223791459,1
26.17535092,20,0.21955432,0.000559141,5.807053008,6.278793843,1
26.05191266,22,0.252547179,0.000559141,5.651014494,6.323303632,1
25.95326283,22.8,0.305963825,0.000559141,5.513639608,6.362000364,1
25.88903964,21.6,0.341656656,0.000559141,5.383819337,6.400142378,0
25.86344648,20.4,0.36613975,0.000559141,5.258354105,6.441351359,0
25.87540218,21,0.4299761,0.000559141,5.13419583,6.479240551,0
25.92033335,25,0.501950633,0.000559141,5.010370142,6.536122854,0
25.99206729,27.2,0.543877694,0.000559141,4.874206094,6.595159474,0
26.08301578,26.8,0.560169203,0.000559141,4.735998223,6.648311143,0
26.18434723,23.6,0.567503869,0.000559141,4.600135988,6.700905714,0
26.28803927,23.6,0.568199322,0.000559141,4.490993309,6.750382046,3
26.38904653,27,0.573339045,0.000559141,4.38770038,6.798636422,3
26.48551119,31,0.599096098,0.000559141,4.350809004,6.826963949,3
26.57871072,34.4,0.634529269,0.000559141,4.353203736,6.852664257,3
29.64050964,42.2,0.909534495,0.000559141,4.844413853,4.856220744,0
29.6662594,41.6,0.786019583,0.000559141,4.830255378,4.830255218,0
29.67698048,37.6,0.616874346,0.000559141,4.830254354,4.830254348,0
29.66230763,33.6,0.471505629,0.000559141,4.830254396,4.830254396,0
29.6143549,31.2,0.386288715,0.000559141,4.830254395,4.830254395,0
29.5328724,28.8,0.332228231,0.000559141,4.830254395,4.830254395,0
29.42574687,28.8,0.295719022,0.000559141,4.830254395,4.830254395,0
29.30842548,31,0.282890389,0.000559141,4.830254395,4.830254395,0
29.19704689,28.6,0.290971965,0.000559141,4.830254395,4.830254395,0
29.1011863,25.2,0.32192741,0.000559141,4.830254395,4.830254395,0
29.02315114,26.6,0.36109476,0.000559141,4.830254395,4.830254395,0
28.9583465,29.6,0.394709667,0.000559141,4.830254395,4.830254395,0
28.89963088,29.4,0.414765397,0.000559141,4.830254395,4.830254395,0
28.84191671,29.6,0.42186623,0.000559141,4.830254395,4.830254395,0
28.782617,29.6,0.42516246,0.000559141,4.830254395,4.830254395,0
28.7216085,27.6,0.433680106,0.000559141,4.830254395,4.830254395,0
28.66079344,23.6,0.467438737,0.000559141,4.830254395,4.830254395,0
28.60363645,24.2,0.509103181,0.000559141,4.830254395,4.830254395,0
28.55511967,26.6,0.554106713,0.000559141,4.830254395,4.830254395,0
28.5215344,27,0.595405473,0.000559141,4.830254395,4.830254395,0
28.50799724,30.8,0.626225492,0.000559141,4.830254395,4.830254395,0
28.51582676,30.6,0.652253694,0.000559141,4.830254395,4.830254395,0
28.54228879,29.2,0.667240048,0.000559141,4.830254395,4.830254395,0
28.58087852,32.2,0.669576369,0.000559141,4.830254395,4.830254395,0
29.80106166,27.6,0.517769627,0.000559141,4.629761806,5.36153449,0
29.72867439,23.8,0.51519039,0.000559141,4.616881151,5.393816521,0
29.65422129,20.8,0.501041384,0.000559141,4.603101349,5.441631337,0
29.57568423,20.8,0.476209505,0.000559141,4.576506921,5.535649882,0
29.49045584,20.8,0.441792345,0.000559141,4.54447272,5.645703535,0
29.39748092,18.6,0.376784688,0.000559141,4.513830638,5.750179789,0
29.29746433,18.6,0.302980318,0.000559141,4.484098158,5.857989106,3
29.19276251,18.6,0.271875808,0.000559141,4.455875642,5.954316264,3
29.08609048,18.8,0.283414507,0.000559141,4.428463865,6.049809513,3
28.97915613,22.4,0.298042486,0.000559141,4.401709781,6.145690033,3
28.87252766,23.6,0.305755833,0.000559141,4.375926749,6.24337364,3
28.76569279,20.6,0.298135706,0.000559141,4.3516299,6.342684631,3
28.65776486,20.4,0.280969553,0.000559141,4.329854997,6.422548823,3
28.54822854,20.6,0.269510676,0.000559141,4.313601482,6.478906886,3
28.4370123,24,0.264687272,0.000559141,4.304021804,6.529421398,3
28.32447445,25.4,0.25971721,0.000559141,4.296609484,6.579436907,3
28.211238,25.8,0.256296748,0.000559141,4.285646306,6.63836158,3
28.09801607,25.8,0.255734537,0.000559141,4.243972842,6.704777235,3
27.98559502,25.8,0.257492759,0.000559141,4.201346125,6.767332491,3
27.87484116,25.6,0.266176353,0.000559141,4.157750351,6.824433063,3
27.76678161,28.8,0.285645151,0.000559141,4.081073858,6.893312255,3
27.66268965,32.8,0.309242432,0.000559141,3.976634115,6.97118873,3
27.564093,33.4,0.330100892,0.000559141,3.813958877,7.077266957,3
27.47279091,33.4,0.364378037,0.000559141,3.661801037,7.197008088,3
27.39105798,36.2,0.415200211,0.000559141,3.507049541,7.333114209,3
27.32185947,38.6,0.470647747,0.000559141,3.342716737,7.464452622,3
27.26887216,38.6,0.522675587,0.000559141,3.192391768,7.563149685,3
27.2362797,40.8,0.562756107,0.000559141,3.072670274,7.609496977,3
27.22633338,44.8,0.569386252,0.000559141,2.971629415,7.637632308,3
27.23677562,47.8,0.575330906,0.000559141,2.896521425,7.645513051,3
27.26058992,45.6,0.589192106,0.000559141,2.820515956,7.659003331,3
27.28635992,41.6,0.570088234,0.000559141,2.694776476,7.703643624,3
27.30255015,37.6,0.529950946,0.000559141,2.541052818,7.782755323,3
27.30202734,34.8,0.497211287,0.000559141,2.392320376,7.836747534,3
27.28249927,37,0.496270873,0.000559141,4.811814143,4.864788432,0
27.24650277,41,0.513983878,0.000559141,4.824288159,4.852041598,0
27.20126003,42.8,0.54677207,0.000559141,4.824972687,4.852042923,0
27.15852687,42.6,0.632115424,0.000559141,4.825657,4.852042848,0
27.13457798,41.4,0.740060386,0.000559141,4.826341285,4.851733472,0
27.14957171,42.6,0.814005344,0.000559141,4.827025571,4.850045769,0
31.9752473,47,0.742274722,0.000559141,4.827709858,4.848314918,0
31.99218108,43.2,0.669348624,0.000559141,4.82839417,4.846584076,0
31.95401384,43.2,0.599513021,0.000559141,4.828772093,4.84485321,0
31.8793736,42.8,0.546907055,0.000559141,4.829053876,4.842938354,0
31.78881866,43,0.500733616,0.000559141,4.82933564,4.839572002,0
31.69405557,43,0.454931039,0.000559141,4.829617405,4.836029766,0
31.5968925,40,0.408033218,0.000559141,4.829899168,4.832487471,0
31.48984121,39.8,0.364260742,0.000559141,4.830181074,4.83025426,0
31.36329342,36.6,0.327559949,0.000559141,4.830254415,4.830254405,0
31.21310044,32.6,0.291266744,0.000559141,4.830254395,4.830254395,0
31.04130897,30,0.251034319,0.000559141,4.830254395,4.830254395,0
30.85579421,30,0.218229628,0.000559141,4.830254395,4.830254395,0
30.66588607,31,0.197388759,0.000559141,4.830254395,4.830254395,0
30.47774955,28.4,0.177761815,0.000559141,4.830254395,4.830254395,0
30.2939363,24.4,0.160881896,0.000559141,4.830254395,4.830254395,0
30.1135422,20.4,0.153126309,0.000559141,4.830254395,4.830254396,0
29.93408525,17,0.152070239,0.000559141,4.830254395,4.830254377,0
29.75348908,15,0.153353076,0.000559141,4.830254395,4.830261598,0
29.57027554,15,0.153121459,0.000559141,4.572172289,4.75509005,0
29.3835715,15.2,0.150305343,0.000559141,4.571751286,4.755089996,0
29.19319064,12.6,0.144779198,0.000559141,4.571751372,4.755089867,0
28.99971975,11,0.144261979,0.000559141,4.572023236,4.753218185,0
28.80452713,10.4,0.157287053,0.000559141,4.574938982,4.739049516,0
28.60978599,10.4,0.179256118,0.000559141,4.576484815,4.721822104,0
27.93642756,47.6,0.951464989,0.000559141,4.576767395,4.71110331,0
27.96950513,46.6,0.8668294,0.000559141,4.576767477,4.71110492,0
27.98955806,43.2,0.767492375,0.000559141,4.576767475,4.7111049,0
27.98957883,39.4,0.686356527,0.000559141,4.576767475,4.7111049,0
27.96392981,35.4,0.634902509,0.000559141,4.576767475,4.7111049,0
27.91129742,31.4,0.591293191,0.000559141,4.576767475,4.7111049,0
27.83497897,30.2,0.548931029,0.000559141,4.576767475,4.7111049,0
27.74252752,30.2,0.509907287,0.000559141,4.576767475,4.711104901,0
27.64151902,30.2,0.438302953,0.000559141,4.576767477,4.711104903,0
27.53508156,27.2,0.333056046,0.000559141,4.576767407,4.711108376,0
27.42146129,23.2,0.233783249,0.000559141,4.579858041,4.707116652,0
27.29437327,19.2,0.177646973,0.000559141,4.631058504,4.703917103,0
27.14718257,15.2,0.162595473,0.000559141,4.705219758,4.707176025,0
26.97732053,11.6,0.162755741,0.000559141,4.78262324,4.716429097,0
26.78671342,12.8,0.1925401,0.000559141,4.863827066,4.729725961,0
26.58170817,15.8,0.245125514,0.000559141,4.945140779,4.745303135,0
26.37218704,15.8,0.33446048,0.000559141,5.026523327,4.764076312,0
26.17063249,15.8,0.512377111,0.000559141,5.092300831,4.779857299,0
25.99203639,16.6,0.751869812,0.000559141,5.129803235,4.778761754,0
25.85386485,18,0.9682861,0.000559141,5.163795034,4.776013291,0
25.77563838,20.2,1.106695829,0.000559141,5.196518287,4.772722639,0
25.77848861,20.6,1.296991028,0.000559141,5.229243263,4.767730983,0
25.88511519,22.2,1.615023959,0.000559141,5.26206666,4.764852166,0
26.11896559,26.2,1.959778816,0.000559141,5.29932383,4.770366696,0
26.49445737,29.2,2.249213367,0.000559141,5.338327965,4.775720095,0
27.00665094,28.4,2.501443659,0.000559141,5.376461342,4.779331159,0
27.63024705,31.4,2.70737289,0.000559141,5.385315198,4.779931029,0
28.32114903,35.2,2.829648705,0.000559141,5.385314233,4.779931195,0
29.03508561,36.2,2.894803574,0.000559141,5.385314222,4.779931195,0
29.74728048,36.2,2.924192236,0.000559141,5.385314223,4.779931195,0
30.45436169,36.4,2.941500764,0.000559141,5.385314223,4.779931195,0
31.17303639,40.2,2.976170293,0.000559141,5.385314223,4.779931193,0
31.92429254,44.2,3.075581759,0.000559141,5.385314221,4.779931192,0
32.71671274,48.2,3.225851153,0.000559141,5.385314286,4.779927724,0
43.09186755,35.6,1.541884451,0.000559141,4.830254395,4.830254395,0
42.89855393,39.4,1.44371937,0.000559141,4.830254395,4.830254395,0
42.70466248,43.4,1.375961781,0.000559141,4.830254395,4.830254395,0
42.52217071,43.2,1.329067418,0.000559141,4.830254395,4.830254395,0
42.3540614,44.2,1.300333431,0.000559141,4.830254395,4.830254395,0
42.19484435,43.6,1.274464782,0.000559141,4.830254395,4.830254395,0
42.03677625,39.6,1.28587315,0.000559141,4.830254395,4.830254395,0
41.8764302,42.2,1.320661245,0.000559141,4.830254395,4.830254395,0
41.71533341,45,1.320552933,0.000559141,4.830254395,4.830254395,0
41.55955418,45.2,1.269234598,0.000559141,4.830254395,4.830254395,0
41.41477862,45.2,1.22767187,0.000559141,4.830254395,4.830254395,0
41.28111062,45,1.227757269,0.000559141,4.830254395,4.830254395,0
41.15256702,45.4,1.239264646,0.000559141,4.830254395,4.830254395,0
41.01760378,43.8,1.235895799,0.000559141,4.830254395,4.830254395,0
40.86538724,42.6,1.197084117,0.000559141,4.830254395,4.830254395,0
40.69241793,42,1.13746592,0.000559141,4.830254395,4.830254395,0
40.50317359,42.2,1.07640183,0.000559141,4.830254395,4.830254395,0
40.30958983,44.6,1.034424294,0.000559141,4.830254395,4.830254395,0
40.12486958,47,1.022413862,0.000559141,4.830254395,4.830254395,0
39.95694449,47,1.026199509,0.000559141,4.830254395,4.830254395,0
39.80784026,47.6,1.053263862,0.000559141,4.830254395,4.830254395,0
39.67401279,49.4,1.098480921,0.000559141,4.830254395,4.830254395,0
39.55035584,49.4,1.14123194,0.000559141,4.830254395,4.830254395,0
39.43443384,49.4,1.220570591,0.000559141,4.830254395,4.830254395,0
37.77366412,31.8,0.700484549,0.000559141,6.886870447,5.581906354,1
37.67646321,27.8,0.577217901,0.000559141,7.004889632,5.611853994,1
37.56921839,23.8,0.494848789,0.000559141,7.122909913,5.64215333,1
37.45302821,23.6,0.450558947,0.000559141,7.219259394,5.676667291,1
37.332037,23.6,0.420239996,0.000559141,7.282695213,5.71425238,1
37.2131103,23.2,0.407384666,0.000559141,7.338331208,5.751394487,1
37.10196557,19.2,0.404877857,0.000559141,7.374059054,5.759888447,1
36.99908545,16,0.4097798,0.000559141,7.414879059,5.732768947,1
36.8993211,18.4,0.408601034,0.000559141,7.461056459,5.702250361,1
36.79234245,21.6,0.406272792,0.000559141,7.507784498,5.666532999,1
36.66800644,22.8,0.388655205,0.000559141,7.554579845,5.629162706,1
36.52202692,19.6,0.342726981,0.000559141,7.616295115,5.610001053,1
36.35652505,16,0.281116576,0.000559141,7.692993008,5.597635644,1
36.17965148,15.6,0.219461121,0.000559141,7.76458041,5.56534284,1
36.00108263,15.4,0.172731988,0.000559141,7.829303154,5.534811715,1
35.82726379,16.4,0.145702356,0.000559141,7.893425031,5.506933832,1
35.66094735,20.4,0.13145432,0.000559141,7.957265465,5.471545789,0
35.50137539,20.4,0.123538625,0.000559141,8.020225742,5.43253799,0
35.34645631,19.6,0.118866592,0.000559141,8.08069149,5.403958097,0
35.19506372,19.2,0.114788431,0.000559141,8.129512211,5.372779048,0
35.04725964,19.2,0.119108274,0.000559141,8.176406147,5.339973619,0
34.90420663,21,0.132219371,0.000559141,8.223265779,5.308467004,0
34.76712025,25,0.147462894,0.000559141,8.258542833,5.288356254,0
